pc16,cmd,name,cmd_byte,param,byte1,byte2,format
0x0000,cmd00,cmd00_write_param16_to_reg16,0,0,0,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0000)
0x0003,cmd01,cmd01_store_reg16_to_tape_addr,2,13231,175,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33af)
0x0006,cmd01,cmd01_store_reg16_to_tape_addr,2,13235,179,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b3)
0x0009,cmd01,cmd01_store_reg16_to_tape_addr,2,13236,180,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b4)
0x000c,cmd01,cmd01_store_reg16_to_tape_addr,2,13238,182,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b6)
0x000f,cmd04,cmd04_sum_reg16_param16_to_reg16,8,1,1,0,cmd04_sum_reg16_param16_to_reg16(/*param16*/ 0x0001)
0x0012,cmd01,cmd01_store_reg16_to_tape_addr,2,13239,183,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b7)
0x0015,cmd00,cmd00_write_param16_to_reg16,0,3212,140,12,cmd00_write_param16_to_reg16(/*param16*/ 0x0c8c)
0x0018,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0019,cmd00,cmd00_write_param16_to_reg16,0,3362,34,13,cmd00_write_param16_to_reg16(/*param16*/ 0x0d22)
0x001c,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x001d,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x0020,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x0023,cmd13,cmd13_beq,26,906,138,3,cmd13_beq(/*addr16*/ 0x038a)
0x0026,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0029,cmd13,cmd13_beq,26,89,89,0,cmd13_beq(/*addr16*/ 0x0059)
0x002c,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x002f,cmd13,cmd13_beq,26,1130,106,4,cmd13_beq(/*addr16*/ 0x046a)
0x0032,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x0035,cmd13,cmd13_beq,26,362,106,1,cmd13_beq(/*addr16*/ 0x016a)
0x0038,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x003b,cmd13,cmd13_beq,26,68,68,0,cmd13_beq(/*addr16*/ 0x0044)
0x003e,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0041,cmd12,cmd12_goto,24,29,29,0,cmd12_goto(/*addr16*/ 0x001d)
0x0044,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0045,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x0048,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x004b,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x004c,cmd13,cmd13_beq,26,82,82,0,cmd13_beq(/*addr16*/ 0x0052)
0x004f,cmd12,cmd12_goto,24,62,62,0,cmd12_goto(/*addr16*/ 0x003e)
0x0052,cmd00,cmd00_write_param16_to_reg16,0,3601,17,14,cmd00_write_param16_to_reg16(/*param16*/ 0x0e11)
0x0055,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0056,cmd12,cmd12_goto,24,29,29,0,cmd12_goto(/*addr16*/ 0x001d)
0x0059,cmd00,cmd00_write_param16_to_reg16,0,3667,83,14,cmd00_write_param16_to_reg16(/*param16*/ 0x0e53)
0x005c,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x005d,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x0060,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x0063,cmd13,cmd13_beq,26,25,25,0,cmd13_beq(/*addr16*/ 0x0019)
0x0066,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0069,cmd13,cmd13_beq,26,208,208,0,cmd13_beq(/*addr16*/ 0x00d0)
0x006c,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x006f,cmd13,cmd13_beq,26,533,21,2,cmd13_beq(/*addr16*/ 0x0215)
0x0072,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x0075,cmd13,cmd13_beq,26,132,132,0,cmd13_beq(/*addr16*/ 0x0084)
0x0078,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x007b,cmd13,cmd13_beq,26,148,148,0,cmd13_beq(/*addr16*/ 0x0094)
0x007e,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0081,cmd12,cmd12_goto,24,93,93,0,cmd12_goto(/*addr16*/ 0x005d)
0x0084,cmd00,cmdl00_write_param16_to_reg16,1,13237,181,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b5)
0x0087,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x008a,cmd13,cmd13_beq,26,173,173,0,cmd13_beq(/*addr16*/ 0x00ad)
0x008d,cmd00,cmd00_write_param16_to_reg16,0,3914,74,15,cmd00_write_param16_to_reg16(/*param16*/ 0x0f4a)
0x0090,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0091,cmd12,cmd12_goto,24,93,93,0,cmd12_goto(/*addr16*/ 0x005d)
0x0094,cmd00,cmdl00_write_param16_to_reg16,1,13236,180,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b4)
0x0097,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x009a,cmd14,cmd14_bne,28,201,201,0,cmd14_bne(/*addr16*/ 0x00c9)
0x009d,cmd00,cmd00_write_param16_to_reg16,0,3982,142,15,cmd00_write_param16_to_reg16(/*param16*/ 0x0f8e)
0x00a0,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x00a1,cmd15,cmd15_stack_preserve_call,30,2825,9,11,cmd15_stack_preserve_call(/*addr16*/ 0x0b09)
0x00a4,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x00a7,cmd01,cmd01_store_reg16_to_tape_addr,2,13237,181,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b5)
0x00aa,cmd12,cmd12_goto,24,93,93,0,cmd12_goto(/*addr16*/ 0x005d)
0x00ad,cmd00,cmd00_write_param16_to_reg16,0,2,2,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0002)
0x00b0,cmd15,cmd15_stack_preserve_call,30,2798,238,10,cmd15_stack_preserve_call(/*addr16*/ 0x0aee)
0x00b3,cmd14,cmd14_bne,28,93,93,0,cmd14_bne(/*addr16*/ 0x005d)
0x00b6,cmd00,cmd00_write_param16_to_reg16,0,4040,200,15,cmd00_write_param16_to_reg16(/*param16*/ 0x0fc8)
0x00b9,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x00ba,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x00bd,cmd01,cmd01_store_reg16_to_tape_addr,2,13245,189,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33bd)
0x00c0,cmd00,cmd00_write_param16_to_reg16,0,0,0,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0000)
0x00c3,cmd01,cmd01_store_reg16_to_tape_addr,2,13237,181,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b5)
0x00c6,cmd12,cmd12_goto,24,93,93,0,cmd12_goto(/*addr16*/ 0x005d)
0x00c9,cmd00,cmd00_write_param16_to_reg16,0,3950,110,15,cmd00_write_param16_to_reg16(/*param16*/ 0x0f6e)
0x00cc,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x00cd,cmd12,cmd12_goto,24,93,93,0,cmd12_goto(/*addr16*/ 0x005d)
0x00d0,cmd00,cmd00_write_param16_to_reg16,0,4090,250,15,cmd00_write_param16_to_reg16(/*param16*/ 0x0ffa)
0x00d3,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x00d4,cmd00,cmdl00_write_param16_to_reg16,1,13241,185,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b9)
0x00d7,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x00da,cmd14,cmd14_bne,28,225,225,0,cmd14_bne(/*addr16*/ 0x00e1)
0x00dd,cmd00,cmd00_write_param16_to_reg16,0,4169,73,16,cmd00_write_param16_to_reg16(/*param16*/ 0x1049)
0x00e0,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x00e1,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x00e4,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x00e7,cmd13,cmd13_beq,26,89,89,0,cmd13_beq(/*addr16*/ 0x0059)
0x00ea,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x00ed,cmd13,cmd13_beq,26,270,14,1,cmd13_beq(/*addr16*/ 0x010e)
0x00f0,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x00f3,cmd13,cmd13_beq,26,276,20,1,cmd13_beq(/*addr16*/ 0x0114)
0x00f6,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x00f9,cmd13,cmd13_beq,26,282,26,1,cmd13_beq(/*addr16*/ 0x011a)
0x00fc,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x00ff,cmd13,cmd13_beq,26,307,51,1,cmd13_beq(/*addr16*/ 0x0133)
0x0102,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x0105,cmd13,cmd13_beq,26,344,88,1,cmd13_beq(/*addr16*/ 0x0158)
0x0108,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x010b,cmd12,cmd12_goto,24,225,225,0,cmd12_goto(/*addr16*/ 0x00e1)
0x010e,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x0111,cmd12,cmd12_goto,24,285,29,1,cmd12_goto(/*addr16*/ 0x011d)
0x0114,cmd00,cmd00_write_param16_to_reg16,0,2,2,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0002)
0x0117,cmd12,cmd12_goto,24,285,29,1,cmd12_goto(/*addr16*/ 0x011d)
0x011a,cmd00,cmd00_write_param16_to_reg16,0,3,3,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0003)
0x011d,cmd04,cmdl04_sum_reg16_param16_to_reg16,9,13238,182,51,cmdl04_sum_reg16_param16_to_reg16(/*param16*/ 0x33b6)
0x0120,cmd07,cmd07_check_reg16_lt_param16,14,4,4,0,cmd07_check_reg16_lt_param16(/*param16*/ 0x0004)
0x0123,cmd13,cmd13_beq,26,297,41,1,cmd13_beq(/*addr16*/ 0x0129)
0x0126,cmd05,cmd05_sub_param16_from_reg16,10,4,4,0,cmd05_sub_param16_from_reg16(/*param16*/ 0x0004)
0x0129,cmd01,cmd01_store_reg16_to_tape_addr,2,13238,182,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b6)
0x012c,cmd00,cmd00_write_param16_to_reg16,0,4204,108,16,cmd00_write_param16_to_reg16(/*param16*/ 0x106c)
0x012f,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0130,cmd12,cmd12_goto,24,89,89,0,cmd12_goto(/*addr16*/ 0x0059)
0x0133,cmd00,cmdl00_write_param16_to_reg16,1,13241,185,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b9)
0x0136,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x0139,cmd13,cmd13_beq,26,322,66,1,cmd13_beq(/*addr16*/ 0x0142)
0x013c,cmd00,cmd00_write_param16_to_reg16,0,4,4,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0004)
0x013f,cmd12,cmd12_goto,24,264,8,1,cmd12_goto(/*addr16*/ 0x0108)
0x0142,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x0145,cmd15,cmd15_stack_preserve_call,30,2798,238,10,cmd15_stack_preserve_call(/*addr16*/ 0x0aee)
0x0148,cmd14,cmd14_bne,28,225,225,0,cmd14_bne(/*addr16*/ 0x00e1)
0x014b,cmd00,cmd00_write_param16_to_reg16,0,4236,140,16,cmd00_write_param16_to_reg16(/*param16*/ 0x108c)
0x014e,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x014f,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x0152,cmd01,cmd01_store_reg16_to_tape_addr,2,13241,185,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b9)
0x0155,cmd12,cmd12_goto,24,225,225,0,cmd12_goto(/*addr16*/ 0x00e1)
0x0158,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0159,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x015c,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x015f,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0160,cmd14,cmd14_bne,28,264,8,1,cmd14_bne(/*addr16*/ 0x0108)
0x0163,cmd00,cmd00_write_param16_to_reg16,0,4253,157,16,cmd00_write_param16_to_reg16(/*param16*/ 0x109d)
0x0166,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0167,cmd12,cmd12_goto,24,225,225,0,cmd12_goto(/*addr16*/ 0x00e1)
0x016a,cmd00,cmd00_write_param16_to_reg16,0,4283,187,16,cmd00_write_param16_to_reg16(/*param16*/ 0x10bb)
0x016d,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x016e,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x0171,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x0174,cmd13,cmd13_beq,26,25,25,0,cmd13_beq(/*addr16*/ 0x0019)
0x0177,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x017a,cmd13,cmd13_beq,26,484,228,1,cmd13_beq(/*addr16*/ 0x01e4)
0x017d,cmd06,cmd06_check_reg16_is_param16,12,3,3,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0003)
0x0180,cmd13,cmd13_beq,26,405,149,1,cmd13_beq(/*addr16*/ 0x0195)
0x0183,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0186,cmd13,cmd13_beq,26,634,122,2,cmd13_beq(/*addr16*/ 0x027a)
0x0189,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x018c,cmd13,cmd13_beq,26,421,165,1,cmd13_beq(/*addr16*/ 0x01a5)
0x018f,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0192,cmd12,cmd12_goto,24,366,110,1,cmd12_goto(/*addr16*/ 0x016e)
0x0195,cmd00,cmdl00_write_param16_to_reg16,1,13251,195,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c3)
0x0198,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x019b,cmd13,cmd13_beq,26,712,200,2,cmd13_beq(/*addr16*/ 0x02c8)
0x019e,cmd00,cmd00_write_param16_to_reg16,0,4497,145,17,cmd00_write_param16_to_reg16(/*param16*/ 0x1191)
0x01a1,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x01a2,cmd12,cmd12_goto,24,366,110,1,cmd12_goto(/*addr16*/ 0x016e)
0x01a5,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x01a8,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x01ab,cmd13,cmd13_beq,26,442,186,1,cmd13_beq(/*addr16*/ 0x01ba)
0x01ae,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x01b1,cmd13,cmd13_beq,26,477,221,1,cmd13_beq(/*addr16*/ 0x01dd)
0x01b4,cmd00,cmd00_write_param16_to_reg16,0,5,5,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0005)
0x01b7,cmd12,cmd12_goto,24,399,143,1,cmd12_goto(/*addr16*/ 0x018f)
0x01ba,cmd00,cmdl00_write_param16_to_reg16,1,13251,195,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33c3)
0x01bd,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x01c0,cmd14,cmd14_bne,28,470,214,1,cmd14_bne(/*addr16*/ 0x01d6)
0x01c3,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x01c6,cmd01,cmd01_store_reg16_to_tape_addr,2,13251,195,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33c3)
0x01c9,cmd00,cmd00_write_param16_to_reg16,0,4516,164,17,cmd00_write_param16_to_reg16(/*param16*/ 0x11a4)
0x01cc,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x01cd,cmd00,cmd00_write_param16_to_reg16,0,0,0,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0000)
0x01d0,cmd01,cmd01_store_reg16_to_tape_addr,2,13236,180,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33b4)
0x01d3,cmd12,cmd12_goto,24,366,110,1,cmd12_goto(/*addr16*/ 0x016e)
0x01d6,cmd00,cmd00_write_param16_to_reg16,0,4566,214,17,cmd00_write_param16_to_reg16(/*param16*/ 0x11d6)
0x01d9,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x01da,cmd12,cmd12_goto,24,366,110,1,cmd12_goto(/*addr16*/ 0x016e)
0x01dd,cmd00,cmd00_write_param16_to_reg16,0,4595,243,17,cmd00_write_param16_to_reg16(/*param16*/ 0x11f3)
0x01e0,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x01e1,cmd12,cmd12_goto,24,366,110,1,cmd12_goto(/*addr16*/ 0x016e)
0x01e4,cmd00,cmd00_write_param16_to_reg16,0,4649,41,18,cmd00_write_param16_to_reg16(/*param16*/ 0x1229)
0x01e7,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x01e8,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x01eb,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x01ee,cmd13,cmd13_beq,26,362,106,1,cmd13_beq(/*addr16*/ 0x016a)
0x01f1,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x01f4,cmd13,cmd13_beq,26,533,21,2,cmd13_beq(/*addr16*/ 0x0215)
0x01f7,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x01fa,cmd13,cmd13_beq,26,515,3,2,cmd13_beq(/*addr16*/ 0x0203)
0x01fd,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0200,cmd12,cmd12_goto,24,488,232,1,cmd12_goto(/*addr16*/ 0x01e8)
0x0203,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0204,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x0207,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x020a,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x020b,cmd12,cmd12_goto,24,509,253,1,cmd12_goto(/*addr16*/ 0x01fd)
0x020e,cmd00,cmd00_write_param16_to_reg16,0,4738,130,18,cmd00_write_param16_to_reg16(/*param16*/ 0x1282)
0x0211,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0212,cmd12,cmd12_goto,24,488,232,1,cmd12_goto(/*addr16*/ 0x01e8)
0x0215,cmd00,cmd00_write_param16_to_reg16,0,4811,203,18,cmd00_write_param16_to_reg16(/*param16*/ 0x12cb)
0x0218,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0219,cmd00,cmdl00_write_param16_to_reg16,1,13242,186,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33ba)
0x021c,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x021f,cmd13,cmd13_beq,26,550,38,2,cmd13_beq(/*addr16*/ 0x0226)
0x0222,cmd00,cmd00_write_param16_to_reg16,0,4896,32,19,cmd00_write_param16_to_reg16(/*param16*/ 0x1320)
0x0225,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0226,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x0229,cmd06,cmd06_check_reg16_is_param16,12,0,0,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0000)
0x022c,cmd13,cmd13_beq,26,484,228,1,cmd13_beq(/*addr16*/ 0x01e4)
0x022f,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0232,cmd13,cmd13_beq,26,89,89,0,cmd13_beq(/*addr16*/ 0x0059)
0x0235,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
0x0238,cmd13,cmd13_beq,26,583,71,2,cmd13_beq(/*addr16*/ 0x0247)
0x023b,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x023e,cmd13,cmd13_beq,26,616,104,2,cmd13_beq(/*addr16*/ 0x0268)
0x0241,cmd15,cmd15_stack_preserve_call,30,2757,197,10,cmd15_stack_preserve_call(/*addr16*/ 0x0ac5)
0x0244,cmd12,cmd12_goto,24,550,38,2,cmd12_goto(/*addr16*/ 0x0226)
0x0247,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0248,cmd00,cmdl00_write_param16_to_reg16,1,13242,186,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33ba)
0x024b,cmd06,cmd06_check_reg16_is_param16,12,1,1,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0001)
0x024e,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x024f,cmd13,cmd13_beq,26,577,65,2,cmd13_beq(/*addr16*/ 0x0241)
0x0252,cmd00,cmd00_write_param16_to_reg16,0,4,4,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0004)
0x0255,cmd15,cmd15_stack_preserve_call,30,2798,238,10,cmd15_stack_preserve_call(/*addr16*/ 0x0aee)
0x0258,cmd14,cmd14_bne,28,550,38,2,cmd14_bne(/*addr16*/ 0x0226)
0x025b,cmd00,cmd00_write_param16_to_reg16,0,4934,70,19,cmd00_write_param16_to_reg16(/*param16*/ 0x1346)
0x025e,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x025f,cmd00,cmd00_write_param16_to_reg16,0,1,1,0,cmd00_write_param16_to_reg16(/*param16*/ 0x0001)
0x0262,cmd01,cmd01_store_reg16_to_tape_addr,2,13242,186,51,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x33ba)
0x0265,cmd12,cmd12_goto,24,550,38,2,cmd12_goto(/*addr16*/ 0x0226)
0x0268,cmd17,cmd17_push_reg16_to_stack,34,-1,-1,-1,cmd17_push_reg16_to_stack()
0x0269,cmd00,cmdl00_write_param16_to_reg16,1,13235,179,51,cmdl00_write_param16_to_reg16(/*param16*/ 0x33b3)
0x026c,cmd06,cmd06_check_reg16_is_param16,12,6,6,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0006)
0x026f,cmd18,cmd18_pop_stack_to_reg16,36,-1,-1,-1,cmd18_pop_stack_to_reg16()
0x0270,cmd14,cmd14_bne,28,577,65,2,cmd14_bne(/*addr16*/ 0x0241)
0x0273,cmd00,cmd00_write_param16_to_reg16,0,4958,94,19,cmd00_write_param16_to_reg16(/*param16*/ 0x135e)
0x0276,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x0277,cmd12,cmd12_goto,24,550,38,2,cmd12_goto(/*addr16*/ 0x0226)
0x027a,cmd00,cmd00_write_param16_to_reg16,0,5045,181,19,cmd00_write_param16_to_reg16(/*param16*/ 0x13b5)
0x027d,cmd23,cmd23_noop,46,-1,-1,-1,cmd23_noop()
0x027e,cmd15,cmd15_stack_preserve_call,30,2992,176,11,cmd15_stack_preserve_call(/*addr16*/ 0x0bb0)
0x0281,cmd06,cmd06_check_reg16_is_param16,12,2,2,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0002)
0x0284,cmd13,cmd13_beq,26,362,106,1,cmd13_beq(/*addr16*/ 0x016a)
0x0287,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x028a,cmd13,cmd13_beq,26,683,171,2,cmd13_beq(/*addr16*/ 0x02ab)
0x028d,cmd06,cmd06_check_reg16_is_param16,12,4,4,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0004)
